"","V2","V8","V10","V4","V3","V1","V9","V4.1","V1.1","V9.1","V4.2","V8.1","V8.2","V2.1","V1.2","V2.2","V2.3","V1.3","V1.4","V5","V10.1","V1.5","V9.2","V9.3","V3.1","V10.2","V9.4","V1.6","V2.4","V1.7","V2.5","V2.6","V1.8","V9.5","V2.7","V10.3","V3.2","V10.4","V2.8","V2.9","V2.10","V2.11","V2.12","V2.13","V2.14","V9.6","V2.15","V1.9","V3.3","V9.7","V2.16","V1.10","V1.11","V1.12","V1.13","V2.17","V1.14","V3.4","V2.18","V2.19","V10.5","V9.8","V2.20","V5.1","V1.15","V1.16","V5.2","V10.6","V9.9","V3.5","V2.21","V7","V7.1","V7.2","V9.10","V5.3","V8.3","V8.4","V9.11","V5.4","V3.6","V10.7","V9.12","V1.17","V10.8","V5.5","V9.13","V9.14","V10.9","V8.5","V8.6","V7.3","V8.7","V8.8","V4.3","V7.4","V3.7","V7.5","V8.9","V7.6","V5.6","V1.18","V4.4","V7.7","V8.10","V9.15","V1.19","V8.11","V8.12","V7.8","V7.9","V4.5","V8.13","V4.6","V9.16","V7.10","V9.17","V8.14","V9.18","V3.8","V3.9","V8.15","V8.16","V5.7","V3.10","V9.19","V6","V9.20"
"1",4.58490566037736,1.19338422391858,1.14525139664804,1.16428571428571,6.45762711864407,1.0880829015544,1.1151832460733,2.1139896373057,2.015625,1.29085872576177,1.2421875,1.02307692307692,2.02941176470588,2.70658682634731,1.21153846153846,5.92592592592593,5.11764705882353,3.70707070707071,3,2.23118279569892,1.58181818181818,1.17094017094017,1.15789473684211,1.83333333333333,1.37333333333333,1.15816326530612,2.20338983050847,1.89189189189189,2.35087719298246,2.63,7.55555555555556,2.33333333333333,2.46875,2.27142857142857,1.71621621621622,1,1.01659751037344,3.27840909090909,6.12307692307692,1.31612903225806,7.3302752293578,3.21818181818182,2.87272727272727,10.7333333333333,6.5,3.48275862068966,5.47540983606557,3.91525423728814,4.7196261682243,4.50877192982456,8.32978723404255,7.21739130434783,3.67924528301887,1.84671532846715,1.19202898550725,1.83673469387755,1.20731707317073,2.08333333333333,4.62686567164179,1.06451612903226,1,1.05668016194332,8.22727272727273,5.59763313609468,2.43243243243243,2.47154471544715,1.63297872340426,1.32075471698113,1.82300884955752,1.33018867924528,5.41666666666667,1.19047619047619,1.63309352517986,2.18857142857143,9.05,2.18664383561644,6.91935483870968,3.90366972477064,1.67965367965368,6.96923076923077,6.8169014084507,2.09433962264151,2.05787781350482,1.28571428571429,1.03680981595092,1.14402173913043,1.00961538461538,1.19587628865979,1.61290322580645,1.58303886925795,1.89830508474576,1.88148148148148,2.8099173553719,2.834375,1.17316017316017,1.11458333333333,2.1359649122807,1.2,1.2013769363167,1.40282685512367,2.02666666666667,1.75694444444444,1.92156862745098,1.6875,5.26315789473684,3.75773195876289,1.27485380116959,1.34615384615385,2.47876447876448,2.26618705035971,3.71698113207547,1.25625,1.70921985815603,2.10045662100457,1.4876404494382,1.00689655172414,1.125,1.67156862745098,1.28322440087146,1.12234042553191,11.2342857142857,4.82467532467532,5.04453441295547,1.1006711409396,1.3110599078341,3.74025974025974,2.36526946107784,1.97394136807818
