"","V3","V9","V1","V9.1","V2","V9.2","V4","V9.3","V9.4","V4.1","V9.5","V9.6","V9.7","V3.1","V3.2","V3.3","V3.4","V9.8","V9.9","V3.5","V3.6","V9.10","V1.1","V1.2","V10","V9.11","V1.3","V9.12","V3.7","V9.13","V3.8","V3.9","V9.14","V1.4","V3.10","V3.11","V1.5","V3.12","V3.13","V3.14","V3.15","V3.16","V3.17","V3.18","V3.19","V1.6","V3.20","V9.15","V2.1","V1.7","V3.21","V9.16","V9.17","V9.18","V9.19","V3.22","V3.23","V2.2","V3.24","V3.25","V3.26","V10.1","V3.27","V3.28","V9.20","V9.21","V3.29","V3.30","V10.2","V10.3","V3.31","V3.32","V9.22","V9.23","V8","V3.33","V9.24","V9.25","V1.8","V3.34","V5","V3.35","V6","V9.26","V9.27","V9.28","V1.9","V3.36","V9.29","V9.30","V9.31","V9.32","V9.33","V9.34","V9.35","V9.36","V10.4","V1.10","V9.37","V9.38","V3.37","V9.39","V9.40","V9.41","V9.42","V8.1","V9.43","V9.44","V9.45","V9.46","V9.47","V9.48","V9.49","V9.50","V4.2","V9.51","V1.11","V9.52","V10.5","V9.53","V5.1","V9.54","V9.55","V3.38","V10.6","V6.1","V4.3","V6.2"
"1",1.66831275720165,1.4456289978678,1.00487804878049,1.43251533742331,1.13473315835521,1.45714285714286,2.45774647887324,1.37254901960784,1.39147286821705,1.30901287553648,2.07547169811321,1.77443609022556,1.81159420289855,1.83407079646018,1.73015873015873,1.95625,1.54597701149425,1.08991825613079,1.02046783625731,2.70120481927711,2.30459770114943,2.59124087591241,2.16818181818182,1.92513368983957,1.32038834951456,1.01321585903084,1.86923076923077,1.21428571428571,1.85074626865672,1.89733840304183,1.03308823529412,1.42857142857143,1.39662447257384,1.40251572327044,3.33858267716535,2.39204545454546,1.15918367346939,1.24263431542461,1.89698492462312,3.59803921568627,1.46433041301627,1.36723163841808,1.25316455696203,1.88819875776397,2.12820512820513,1.10891089108911,1.53293413173653,1.02597402597403,1.06930693069307,1.10505836575875,1.04469987228608,1.51807228915663,2.37948717948718,1.42292490118577,1.24924012158055,4.21666666666667,1.03030303030303,1.39111111111111,1.52258064516129,4.60606060606061,5.45,2.86973180076628,1.22375690607735,1.27906976744186,2.02222222222222,1.81907894736842,3.69381107491857,3.81428571428571,1.10194174757282,1.31914893617021,2.49230769230769,1.32,1.00881057268722,1.26109660574413,1.28913443830571,1.06577916992952,1.04545454545455,1.05522914218566,1.18556701030928,1.58057395143488,1.2637741046832,1.51351351351351,1.6625,2.22222222222222,2.00591715976331,1.33729216152019,1.05714285714286,1.10632183908046,1.005,1.60491071428571,1.08801020408163,1.74409448818898,1.17058823529412,1.04299889746417,1.80811808118081,1.38317757009346,1.26591375770021,1.375,1.40401146131805,2.05793450881612,3.95394736842105,1.77865612648221,1.94489795918367,1.27777777777778,1.02333333333333,1.1440329218107,2.11926605504587,1.78285714285714,1.27570093457944,1.72539682539683,1.75634517766497,2.26616915422886,1.350622406639,1.45,1.37764350453172,2.47260273972603,1.65277777777778,1.12903225806452,2.38030560271647,1.72511848341232,1.5824008138352,1.17900403768506,1.12520064205457,2.65853658536585,1.32688927943761,7.24652777777778,1.23544303797468,3.38613861386139
